"GPStime","peakFreq","snr","amplitude","centralFreq","duration","bandwidth","chisq","chisqDof","confidence","id","ifo","label","imgUrl","Q-value"
1263814624.844,24.316,22.008,6.15e-22,3200.115,7.313,6369.640137,0.000,0.000,1.000,"QRDL3Mp2Eo","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/vn4IEOFEbM/QRDL3Mp2Eo.png",22.627
1264162332.344,24.316,21.882,6.09e-22,29.772,2.750,28.954081,0.000,0.000,1.000,"oXvqCpCptc","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/gqBO7bpN1l/oXvqCpCptc.png",22.627
1264581186.906,32.882,20.995,2.30e-22,3814.853,2.506,7591.874023,0.000,0.000,1.000,"Gzj1ysdZEm","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/6rCsUbFWcL/Gzj1ysdZEm.png",45.255
1264249497.563,23.331,20.245,8.87e-22,29.772,2.250,28.954081,0.000,0.000,1.000,"70us2igcpB","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/GD2vY608J0/70us2igcpB.png",45.255
1263621009.656,24.316,19.622,7.21e-22,3025.546,2.750,6020.501465,0.000,0.000,1.000,"SAKkIKBw4C","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Mvkb8CE9Pn/SAKkIKBw4C.png",22.627
1264305423.469,23.515,18.612,5.47e-22,2276.322,1.750,4522.053711,0.000,0.000,1.000,"Z5nrFgHx6D","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/DmTQQ8U2R1/Z5nrFgHx6D.png",22.627
1263746715.375,23.290,18.586,8.15e-22,3835.489,2.299,7640.387695,0.000,0.000,1.000,"WdlWmBNqnr","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/anO2DuOLfL/WdlWmBNqnr.png",45.255
1264162006.563,22.918,18.564,8.03e-22,1606.004,2.000,3181.418945,0.000,0.000,1.000,"Ji4hwLwllf","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/gqBO7bpN1l/Ji4hwLwllf.png",45.255
1263626328.625,23.290,18.547,5.99e-22,29.772,2.500,28.954081,0.000,0.000,1.000,"QRIuVJZv93","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Mvkb8CE9Pn/QRIuVJZv93.png",22.627
1264650976.438,26.909,18.371,5.84e-22,2965.551,3.750,5893.270996,0.000,0.000,1.000,"Tq8NfKjSSl","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/6OADtKRdRg/Tq8NfKjSSl.png",45.255
1263778984.563,23.331,18.259,7.05e-22,3835.489,6.750,7640.387695,0.000,0.000,1.000,"ZvHcKueYNV","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/1yvaySFRj3/ZvHcKueYNV.png",45.255
1263967690.469,24.316,18.132,5.63e-22,29.772,2.000,28.954081,0.000,0.000,1.000,"wFX6if8lXk","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/JDk8YSAzvo/wFX6if8lXk.png",22.627
1263348346.531,24.316,17.990,5.34e-22,2341.432,2.000,4652.274414,0.000,0.000,1.000,"MXJF1ZFJwp","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/ZTipp6u9VR/MXJF1ZFJwp.png",22.627
1264115106.406,23.515,17.917,5.81e-22,2437.714,2.051,4854.261230,0.000,0.000,1.000,"Bed1vNdalw","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Ifot2kGWeO/Bed1vNdalw.png",45.255
1262731443.297,30.288,17.741,2.09e-22,3980.241,5.080,7940.482910,0.000,0.000,1.000,"MNuejxxhJw","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/XHjKsk5ZdK/MNuejxxhJw.png",22.627
1264127022.438,23.750,17.676,6.31e-22,1805.534,2.082,3580.478516,0.000,0.000,1.000,"1ufrv1IkC7","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Ifot2kGWeO/1ufrv1IkC7.png",45.255
1264368223.688,23.331,17.527,7.47e-22,3881.521,2.273,7732.453125,0.000,0.000,1.000,"CpPOwkns47","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Z06BojuwlW/CpPOwkns47.png",45.255
1262922739.906,24.316,17.524,4.86e-22,3408.815,2.000,6787.040039,0.000,0.000,1.000,"IPaUWAvyxE","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/47xeSNeWmc/IPaUWAvyxE.png",45.255
1263591829.672,39.020,17.395,1.42e-22,3628.622,1.750,7210.457520,0.000,0.000,1.000,"e2PkrcH98e","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/qq3FHZPPrD/e2PkrcH98e.png",11.314
1264650271.625,23.959,17.045,5.25e-22,3980.241,7.500,7940.482910,0.000,0.000,1.000,"ZaPq6YoOMX","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/6OADtKRdRg/ZaPq6YoOMX.png",22.627
1263675575.875,23.734,16.940,6.68e-22,29.772,2.250,28.954081,0.000,0.000,1.000,"UUah405bwN","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/EJJw3f9cYx/UUah405bwN.png",22.627
1263968518.766,25.048,16.592,4.16e-22,2817.746,2.081,5604.901367,0.000,0.000,1.000,"SgGqwmxAV2","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/JDk8YSAzvo/SgGqwmxAV2.png",45.255
1263952275.063,22.918,16.484,5.93e-22,469.891,2.000,909.193054,0.000,0.000,1.000,"VanGPv2jCe","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/QKULkEW1OW/VanGPv2jCe.png",45.255
1263999344.375,33.033,16.273,1.86e-22,3243.765,2.625,6440.744629,0.000,0.000,1.000,"sfcAVqULvu","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/1TsyrUCUSh/sfcAVqULvu.png",11.314
1264210150.563,23.331,15.829,6.03e-22,41.486,2.172,52.382919,0.000,0.000,1.000,"O9HPC24cvK","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/1ItkG1Wxx5/O9HPC24cvK.png",45.255
1263783382.563,23.750,15.810,4.12e-22,1289.704,1.750,2548.818604,0.000,0.000,1.000,"9bPSsoMAOn","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/1yvaySFRj3/9bPSsoMAOn.png",22.627
1263228156.391,41.570,15.788,1.22e-22,2101.818,2.250,4156.850586,0.000,0.000,1.000,"50mdmQi695","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/cTMpuhXmre/50mdmQi695.png",22.627
1263881069.813,22.918,15.665,6.46e-22,2082.768,2.000,4134.945313,0.000,0.000,1.000,"hvyJC61H4t","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/fnoE8q9sRC/hvyJC61H4t.png",45.255
1264228059.125,22.215,15.494,6.89e-22,3408.815,2.500,6787.040039,0.000,0.000,1.000,"TZJQsK4ppL","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/rXf35HJPZX/TZJQsK4ppL.png",45.255
1263999798.625,35.291,15.394,1.38e-22,36.819,1.750,35.808121,0.000,0.000,1.000,"DD5fYgrUIH","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/2k1hCdi79o/DD5fYgrUIH.png",11.314
1263833015.375,23.290,15.314,5.22e-22,3881.521,2.250,7732.453125,0.000,0.000,1.000,"nmhO9vPctb","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/V3ofO9bPZB/nmhO9vPctb.png",22.627
1263999364.828,39.020,15.298,1.34e-22,45.535,1.625,44.284649,0.000,0.000,1.000,"y6N67OWty6","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/1TsyrUCUSh/y6N67OWty6.png",11.314
1264029561.063,22.513,15.156,7.33e-22,25.537,2.000,20.484390,0.000,0.000,1.000,"tlRftAxfkB","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Or4XEa4crK/tlRftAxfkB.png",45.255
1264248860.344,23.515,15.101,6.05e-22,3307.036,2.250,6583.482910,0.000,0.000,1.000,"P5IxuayBFF","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/GD2vY608J0/P5IxuayBFF.png",22.627
1263631064.875,22.639,14.956,7.72e-22,2634.220,2.250,5237.850586,0.000,0.000,1.000,"fyzk1NTlDP","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Mvkb8CE9Pn/fyzk1NTlDP.png",45.255
1264366261.125,22.639,14.879,8.34e-22,26.918,2.250,17.722281,0.000,0.000,1.000,"l5MonjuMqo","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/gLkTAvr6BB/l5MonjuMqo.png",45.255
1263257939.938,23.331,14.832,6.36e-22,3426.852,3.600,6823.113770,0.000,0.000,1.000,"Eb1r6Aozs1","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/SMuGxxIunS/Eb1r6Aozs1.png",45.255
1264251588.438,23.750,14.775,5.15e-22,2278.132,2.000,4518.433105,0.000,0.000,1.000,"8RvE3AzDYQ","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/GD2vY608J0/8RvE3AzDYQ.png",45.255
1263777628.313,24.178,14.338,4.39e-22,3801.311,4.500,7564.791016,0.000,0.000,1.000,"Wr6RUR0TmQ","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/1yvaySFRj3/Wr6RUR0TmQ.png",22.627
1263830119.188,24.613,14.321,4.01e-22,2963.740,2.250,5896.891602,0.000,0.000,1.000,"I9Sj9TmMpW","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/V3ofO9bPZB/I9Sj9TmMpW.png",22.627
1264373601.516,23.511,14.163,6.07e-22,2463.155,3.000,4895.721191,0.000,0.000,1.000,"hAmUuBoxU4","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Z06BojuwlW/hAmUuBoxU4.png",22.627
1263988390.938,23.331,14.091,5.30e-22,27.347,1.750,16.863800,0.000,0.000,1.000,"PCZ6Qc0E4u","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/1TsyrUCUSh/PCZ6Qc0E4u.png",45.255
1263762025.859,39.020,14.039,1.11e-22,3410.625,1.250,6783.419434,0.000,0.000,1.000,"nM0Gd8Sqdo","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/1yvaySFRj3/nM0Gd8Sqdo.png",22.627
1262712005.516,36.625,13.834,1.37e-22,3949.303,1.250,7852.863281,0.000,0.000,1.000,"zWgaFiMMM9","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/jp3KwblClK/zWgaFiMMM9.png",11.314
1264206819.813,23.331,13.558,5.59e-22,2083.092,2.015,4128.352539,0.000,0.000,1.000,"gwKLGRGDOw","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/1ItkG1Wxx5/gwKLGRGDOw.png",45.255
1264650916.938,35.965,13.552,1.92e-22,3810.395,4.125,7600.789551,0.000,0.000,1.000,"6c4sNxOtdn","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/6OADtKRdRg/6c4sNxOtdn.png",45.255
1264152953.125,24.416,13.542,2.92e-22,2626.064,3.000,5214.296875,0.000,0.000,1.000,"m8s7o2YANJ","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/gqBO7bpN1l/m8s7o2YANJ.png",22.627
1264086599.469,23.515,13.519,5.03e-22,2485.756,2.250,4940.922363,0.000,0.000,1.000,"U5wL2iYX49","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/IUjsOv9Ras/U5wL2iYX49.png",22.627
1263889782.688,22.918,13.492,5.06e-22,2969.825,1.750,5918.550781,0.000,0.000,1.000,"NNBOIDzxXe","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/fnoE8q9sRC/NNBOIDzxXe.png",22.627
1264123965.813,22.115,13.454,7.41e-22,828.420,1.250,1620.726807,0.000,0.000,1.000,"xj9Zkv02wu","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Ifot2kGWeO/xj9Zkv02wu.png",45.255
1263337119.938,23.331,13.369,7.46e-22,29.772,1.750,28.954081,0.000,0.000,1.000,"px9nno1rqo","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/ZTipp6u9VR/px9nno1rqo.png",45.255
1263067330.125,28.941,13.365,2.81e-22,38.798,1.750,31.851681,0.000,0.000,1.000,"MWKcngAfin","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/QFabaSszcN/MWKcngAfin.png",11.314
1264209171.563,22.918,13.346,5.49e-22,23.514,1.750,10.913730,0.000,0.000,1.000,"VcBG9KPlO8","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/1ItkG1Wxx5/VcBG9KPlO8.png",45.255
1263811049.188,23.750,13.327,4.34e-22,27.347,1.750,16.863800,0.000,0.000,1.000,"XchW1zPdTn","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/vn4IEOFEbM/XchW1zPdTn.png",45.255
1263709973.938,23.331,13.295,4.33e-22,3135.139,3.500,6239.688477,0.000,0.000,1.000,"GZtV0eseZg","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/gT5Pm3sKvj/GZtV0eseZg.png",45.255
1264110371.688,24.178,13.253,3.90e-22,3087.989,2.000,6145.387695,0.000,0.000,1.000,"oLNBy1ol0R","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Ifot2kGWeO/oLNBy1ol0R.png",22.627
1264096847.875,22.854,13.247,5.98e-22,29.772,5.250,28.954081,0.000,0.000,1.000,"swUiAUzAmA","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/IUjsOv9Ras/swUiAUzAmA.png",22.627
1263222402.141,23.511,13.219,5.22e-22,592.563,2.250,1154.535645,0.000,0.000,1.000,"lBEUjqJqfa","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/cTMpuhXmre/lBEUjqJqfa.png",22.627
1264538816.516,36.625,13.148,1.21e-22,39.058,1.500,31.330450,0.000,0.000,1.000,"ra6rfIs5XB","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/tXbCSXRso3/ra6rfIs5XB.png",11.314
1264803172.297,39.020,12.854,1.03e-22,3089.484,3.756,6142.396484,0.000,0.000,1.000,"DKbJxvVN2u","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/FEV7DEcMeP/DKbJxvVN2u.png",11.314
1264295895.813,23.331,12.757,6.18e-22,1926.266,1.500,3814.700195,0.000,0.000,1.000,"4FtuLXHBK7","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/iVqhTCzUED/4FtuLXHBK7.png",45.255
1263837505.625,23.959,12.667,5.92e-22,2320.768,1.250,4603.705566,0.000,0.000,1.000,"uPUkyxYrVz","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/V3ofO9bPZB/uPUkyxYrVz.png",45.255
1264798369.172,39.020,12.660,1.03e-22,3949.564,1.531,7852.342285,0.000,0.000,1.000,"MEKbX9QvTt","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/FEV7DEcMeP/MEKbX9QvTt.png",11.314
1264980831.375,25.840,12.656,2.65e-22,31.582,1.750,25.333481,0.000,0.000,1.000,"yRjYqBb3bH","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/OldREyduWr/yRjYqBb3bH.png",45.255
1263590751.063,23.750,12.621,4.62e-22,183.827,2.000,329.823730,0.000,0.000,1.000,"cL6CSHBavK","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/qq3FHZPPrD/cL6CSHBavK.png",22.627
1264112851.625,23.959,12.607,3.48e-22,909.154,1.750,1780.476685,0.000,0.000,1.000,"IzIXlCHCNf","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Ifot2kGWeO/IzIXlCHCNf.png",22.627
1264248489.125,23.071,12.547,5.07e-22,1128.743,2.750,2226.895752,0.000,0.000,1.000,"Z5yBpd0QYx","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/GD2vY608J0/Z5yBpd0QYx.png",45.255
1263103617.938,22.513,12.522,7.70e-22,3695.365,1.801,7352.897949,0.000,0.000,1.000,"pbtDTdLed0","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/tAkPJymD3W/pbtDTdLed0.png",45.255
1264538818.680,43.814,12.515,8.26e-23,45.535,1.750,44.284649,0.000,0.000,1.000,"LK2fBaibME","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/tXbCSXRso3/LK2fBaibME.png",11.314
1263827169.625,24.187,12.502,5.01e-22,3980.241,7.250,7940.482910,0.000,0.000,1.000,"zTUYQGqMKg","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/V3ofO9bPZB/zTUYQGqMKg.png",22.627
1264803176.625,33.983,12.476,1.21e-22,36.819,1.625,35.808121,0.000,0.000,1.000,"l1yMMy3HGY","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/FEV7DEcMeP/l1yMMy3HGY.png",11.314
1263807316.625,24.648,12.467,3.50e-22,2170.851,1.750,4303.871582,0.000,0.000,1.000,"2yjYJrNtKV","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/vn4IEOFEbM/2yjYJrNtKV.png",22.627
1263647914.625,33.663,12.348,1.35e-22,45.275,1.500,44.805889,0.000,0.000,1.000,"hA1e8e8v8W","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/AbiUIuE1Te/hA1e8e8v8W.png",11.314
1264317966.688,22.918,12.327,5.35e-22,3201.925,2.000,6366.019531,0.000,0.000,1.000,"i6mvvAkSOE","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/DmTQQ8U2R1/i6mvvAkSOE.png",45.255
1264158514.813,22.115,12.327,8.87e-22,25.537,2.000,20.484390,0.000,0.000,1.000,"bRbWWQjp30","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/gqBO7bpN1l/bRbWWQjp30.png",22.627
1263947357.938,22.918,12.302,5.55e-22,2635.601,1.750,5235.088867,0.000,0.000,1.000,"Y9vs7JKxgc","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/QKULkEW1OW/Y9vs7JKxgc.png",45.255
1263108917.313,23.750,12.298,4.30e-22,3408.815,1.750,6787.040039,0.000,0.000,1.000,"XMAV8i41mb","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/tAkPJymD3W/XMAV8i41mb.png",22.627
1263717750.438,23.331,12.161,4.53e-22,2733.838,5.250,5429.844727,0.000,0.000,1.000,"N6vi2fp2Zq","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/gT5Pm3sKvj/N6vi2fp2Zq.png",45.255
1264073761.438,24.178,12.139,3.15e-22,22.890,2.000,25.779181,0.000,0.000,1.000,"fTdyNwfsbT","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/VjICLvzSQG/fTdyNwfsbT.png",45.255
1264538814.063,31.594,12.092,1.40e-22,36.819,1.594,35.808121,0.000,0.000,1.000,"iaE2AwDmKN","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/tXbCSXRso3/iaE2AwDmKN.png",11.314
1263590172.375,23.734,11.999,4.81e-22,3883.332,3.250,7728.832520,0.000,0.000,1.000,"v4tqhYjWnU","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/qq3FHZPPrD/v4tqhYjWnU.png",22.627
1263995548.125,22.639,11.976,5.11e-22,2974.008,2.000,5910.185059,0.000,0.000,1.000,"yvzt3L7Eez","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/1TsyrUCUSh/yvzt3L7Eez.png",22.627
1264803167.477,34.590,11.968,1.22e-22,36.819,1.500,35.808121,0.000,0.000,1.000,"HrZRtSZaJ2","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/FEV7DEcMeP/HrZRtSZaJ2.png",11.314
1263818990.625,22.426,11.968,8.31e-22,40.413,1.750,42.994831,0.000,0.000,1.000,"xOkcXDn9ng","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/vn4IEOFEbM/xOkcXDn9ng.png",22.627
1263844047.875,23.290,11.958,5.37e-22,2264.838,1.750,4491.845215,0.000,0.000,1.000,"O1NiKNsMU5","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/V3ofO9bPZB/O1NiKNsMU5.png",22.627
1264166164.875,23.511,11.950,4.47e-22,2081.281,2.000,4131.973145,0.000,0.000,1.000,"NlBusOWbGt","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/gqBO7bpN1l/NlBusOWbGt.png",22.627
1264801575.875,31.509,11.925,1.77e-22,2949.673,1.549,5853.602539,0.000,0.000,1.000,"wNU5637inu","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/FEV7DEcMeP/wNU5637inu.png",45.255
1263009374.688,22.918,11.912,6.64e-22,31.582,1.500,25.333481,0.000,0.000,1.000,"V9677JN7vh","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/SYfMglq0Ed/V9677JN7vh.png",45.255
1263741867.375,23.734,11.892,4.28e-22,27.347,1.750,16.863800,0.000,0.000,1.000,"MNVpTK4l10","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/anO2DuOLfL/MNVpTK4l10.png",45.255
1263823992.063,24.178,11.880,4.44e-22,3583.563,1.750,7129.294434,0.000,0.000,1.000,"1h9U6p9UYE","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/vn4IEOFEbM/1h9U6p9UYE.png",22.627
1264395546.563,22.918,11.835,4.98e-22,3873.199,2.000,7710.284668,0.000,0.000,1.000,"tTsaDD5N5S","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zN37aAtZly/tTsaDD5N5S.png",22.627
1263085367.313,23.750,11.528,4.99e-22,3980.241,1.523,7940.482910,0.000,0.000,1.000,"Z0TKZ0UvOc","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/07K1M9ti8r/Z0TKZ0UvOc.png",22.627
1263741100.313,29.418,11.454,1.91e-22,3814.853,1.750,7591.874023,0.000,0.000,1.000,"zKm3m6LCIz","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/anO2DuOLfL/zKm3m6LCIz.png",11.314
1263191229.938,22.918,11.353,5.93e-22,27.347,1.500,16.863800,0.000,0.000,1.000,"p5GcPoZZUn","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/0g0ke71NiV/p5GcPoZZUn.png",22.627
1263819604.188,22.918,11.348,6.97e-22,1703.915,2.000,3371.256836,0.000,0.000,1.000,"nTkC5d6AQz","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/vn4IEOFEbM/nTkC5d6AQz.png",22.627
1263989549.781,23.515,11.343,4.81e-22,2378.204,1.750,4725.818359,0.000,0.000,1.000,"HEQTiFkif7","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/1TsyrUCUSh/HEQTiFkif7.png",22.627
1264785893.938,33.330,11.250,1.16e-22,39.058,1.125,31.330450,0.000,0.000,1.000,"l1eAkxN3tg","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/GOwvhDKijQ/l1eAkxN3tg.png",45.255
1263916289.852,38.930,11.179,9.92e-23,2536.612,1.500,5026.437500,0.000,0.000,1.000,"Yy9RRERMr3","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/kRLcb8iXMD/Yy9RRERMr3.png",11.314
1263227790.484,39.020,11.128,1.14e-22,47.611,1.750,40.133862,0.000,0.000,1.000,"L36i3i3eIH","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/cTMpuhXmre/L36i3i3eIH.png",11.314
1264401218.438,22.513,11.090,6.33e-22,23.943,1.750,10.055250,0.000,0.000,1.000,"2AE8mKOtH6","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zN37aAtZly/2AE8mKOtH6.png",22.627
1264095449.938,22.513,11.075,5.36e-22,2636.031,2.750,5234.229980,0.000,0.000,1.000,"u74bszcrdJ","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/IUjsOv9Ras/u74bszcrdJ.png",22.627
1264443969.898,34.590,11.010,1.25e-22,3351.738,1.500,6665.644531,0.000,0.000,1.000,"X2UZeYdOel","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/MAHCskKxgx/X2UZeYdOel.png",11.314
1264297260.938,22.513,10.970,6.44e-22,1718.249,2.000,3400.385010,0.000,0.000,1.000,"qOT8pUUOmP","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/iVqhTCzUED/qOT8pUUOmP.png",45.255
